Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Stress_Level,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Sector,Affected_by_Covid
0,1,5.363197235053067,5.0690868541139595,1,High,1,0,0,1,1,0,1,Retail,1
1,1,9.201827564830669,4.327761379069181,0,Medium,0,1,1,0,1,0,1,IT,1
1,0,8.278904932058394,7.215048974113627,0,High,1,0,0,0,1,1,1,Healthcare,1
1,1,9.564932043749348,2.79132115453916,0,Medium,0,0,1,1,0,1,1,Education,1
1,1,9.33815050899273,1.907516652129023,0,Medium,1,0,0,1,1,0,1,IT,1
1,1,7.1581328708324685,6.683633474399592,1,Medium,1,0,0,1,0,0,1,Healthcare,1
1,1,7.859052852245089,1.8537121241014258,1,Medium,0,0,1,0,1,0,0,Education,1
1,1,6.977124942434921,5.024594067098567,1,Low,0,1,1,1,0,1,0,Healthcare,1
1,1,7.579344454269019,2.5319949369670463,1,High,1,0,1,0,1,0,1,Education,1
0,1,6.065490524037868,0.896022473728471,1,Medium,0,0,0,1,1,0,1,Retail,1
1,1,8.78096858774867,3.437824309280152,0,Low,0,0,0,0,0,1,1,Retail,1
0,1,10.150241497963513,5.349249943715741,1,Medium,1,1,1,0,1,0,1,Healthcare,1
0,1,6.366773940358026,2.1673433672903895,1,Low,1,0,1,0,1,1,0,Education,1
1,0,10.562539290802686,4.8641420922172465,1,Medium,1,1,0,1,1,0,1,Healthcare,1
1,1,8.227042992955884,5.144295341779678,0,Low,1,0,0,0,1,0,0,IT,1
1,1,8.482157952811626,2.092464787721044,0,Medium,0,1,1,0,1,0,1,Education,1
1,1,4.601140960784964,3.658358066931444,0,Medium,0,0,1,1,1,0,0,Retail,1
0,1,4.385475380868532,6.3656122334907455,1,High,0,0,0,1,1,0,1,Education,1
0,1,8.288232725559364,4.975888929945615,1,Medium,0,1,1,1,1,0,1,Retail,1
0,0,9.579464249264015,3.607761303135969,0,Medium,0,1,0,0,1,0,1,IT,1
0,1,6.657239112710095,4.622943221880879,1,Low,1,1,0,0,1,1,0,Education,1
1,1,11.340187801166179,2.972105037294328,0,Low,0,0,0,0,1,0,1,Education,1
1,1,9.469871948508631,5.670543517577538,0,Medium,0,0,0,0,0,0,1,Education,1
0,0,6.18331749658403,5.6698900969032096,1,High,0,1,0,0,1,0,1,Retail,1
1,0,8.061697334107015,4.181358872629082,0,Low,0,0,0,1,0,0,1,Healthcare,1
1,1,12.953858267446824,4.346059234686541,0,Medium,0,0,1,0,0,0,1,Retail,1
1,1,5.514871994400589,2.501804687491491,0,High,1,1,0,0,1,0,1,IT,1
1,1,9.056539877830211,1.9719453593982559,0,High,0,0,0,1,1,0,1,Retail,1
1,1,7.354510894553315,3.435092884087704,1,Low,1,0,0,0,1,0,1,Healthcare,1
0,1,9.413792581837024,3.8688974354632326,1,Medium,0,1,1,1,1,0,1,Education,1
1,1,10.534547292636763,5.593941246081983,0,High,0,1,1,1,1,0,1,Education,1
1,1,7.227525822577265,5.383641625927466,0,Medium,0,0,0,0,1,0,1,IT,1
1,0,10.237824543414348,4.27724933253864,0,Medium,0,0,0,0,1,0,1,Healthcare,1
0,1,12.442406788543922,5.785808476559181,0,Medium,0,0,0,0,1,0,0,Education,1
0,0,8.132549474688469,2.584770731778395,1,Medium,1,0,1,1,1,0,1,Education,1
0,1,9.569777374988371,5.616005330917554,0,Medium,1,1,0,1,0,0,0,Healthcare,1
1,1,6.81911845959345,2.8143569284757985,0,Medium,1,0,0,0,1,0,1,Education,1
1,1,8.038518618062424,5.859541795096364,0,Medium,1,0,0,1,1,1,1,IT,1
1,1,7.646649814583515,3.979980302845028,0,Medium,1,0,0,0,1,0,1,Education,1
0,1,9.593871851317191,1.0025699851933938,0,Medium,0,0,1,1,0,0,1,Retail,1
1,0,10.40935187151385,5.095235746047163,1,Medium,0,0,0,1,1,0,1,IT,1
1,1,7.780690301765081,5.21431863925117,0,Medium,0,0,1,1,1,0,1,Healthcare,1
0,0,11.067245691465846,3.315129918267127,0,High,0,1,0,0,0,1,1,IT,1
1,1,11.060094883123258,3.443110632408975,1,High,0,0,0,1,0,1,1,Education,1
1,1,9.693707486359802,3.7606820801730945,1,Low,1,0,0,1,1,0,1,Retail,1
1,1,6.967946936556544,1.112272281060593,0,Medium,0,0,0,1,1,0,1,IT,1
1,1,6.776342366520194,0.45290774035728454,0,Medium,0,1,1,1,1,1,1,Healthcare,1
0,1,6.375237290619923,5.9524384571955835,1,Medium,1,0,0,0,0,0,0,Education,1
1,1,9.898332140476322,2.763898498884135,1,High,0,0,0,0,1,1,0,Retail,1
1,1,5.576463585021271,6.782896164364546,0,High,0,0,0,1,1,0,1,Healthcare,1
1,1,9.353675308222014,6.055602701708371,0,Medium,0,1,0,1,1,0,1,Retail,1
1,1,5.837781304351774,6.3507929714046085,0,High,0,0,0,1,1,0,0,IT,1
1,0,9.647092239683946,3.0245515712992677,1,Low,0,0,0,0,1,0,1,IT,1
0,1,8.034439165461121,1.5873982196041285,1,High,1,0,1,1,1,0,0,Education,1
0,1,10.667277123719655,2.3696765401084674,0,High,1,0,1,0,1,0,1,IT,1
1,0,10.282909156642543,3.3303179092706325,0,Medium,0,0,1,1,1,0,1,Healthcare,1
0,1,10.870130824004223,0.44015540072404,1,High,0,1,1,0,1,1,0,Healthcare,1
1,1,10.921637436578226,3.2868614663137494,0,Medium,0,1,0,0,1,0,1,Healthcare,1
1,0,8.287261667976395,3.697482958733334,0,Medium,1,1,0,0,0,0,1,Education,1
1,1,5.682413867150791,2.058368542619958,1,High,0,1,1,0,1,0,1,Retail,1
1,1,5.894953890005243,2.439272352631251,0,Low,0,0,0,1,0,1,0,Healthcare,1
1,1,3.826302941368125,3.6691022182287973,1,High,1,0,1,0,0,1,1,Education,1
1,1,5.832668333143813,4.534429822465452,1,Low,1,1,1,0,0,0,0,Retail,1
1,1,8.137647315409298,2.6637659979996338,1,Medium,1,0,1,0,0,0,0,IT,1
1,0,6.880691638349676,4.438378914364404,1,Medium,0,1,0,0,1,0,1,Education,1
1,1,7.639728791180297,4.205269011981783,0,Medium,0,1,1,1,0,1,1,Education,1
1,1,8.985430838922802,4.070328788527586,1,Medium,0,0,0,1,1,0,0,Retail,1
1,1,7.391869483868484,3.0219788142151343,1,Low,0,1,0,0,1,0,1,Education,1
0,1,5.756342399174832,1.999930605946926,0,High,0,0,1,0,1,1,1,IT,1
0,1,7.893532664873136,6.54467796985111,0,Medium,1,0,0,1,1,0,1,Healthcare,1
0,1,6.20301902645431,4.945458874686139,1,Medium,0,1,0,0,1,0,1,Education,1
0,1,7.458427006041874,5.508597479591107,0,High,0,0,0,0,1,0,0,Education,1
0,1,10.685553928846007,3.8745554727416165,0,High,1,0,0,1,1,0,1,IT,1
1,1,7.45898939180765,3.7539618366097933,0,Medium,1,0,1,1,0,0,0,Healthcare,1
0,1,11.541915106695491,4.735989521088081,0,Low,0,0,1,0,1,1,1,Education,1
1,1,10.86327197387594,1.2479674743216318,1,High,0,0,1,0,1,0,1,Education,1
1,0,6.841389382841914,2.328034795970283,0,Medium,1,1,1,1,1,0,1,Retail,1
0,1,5.777752467168449,2.803337682957441,0,High,0,1,0,0,1,0,1,Education,1
1,1,7.894891676159613,3.3181503661873566,1,Medium,0,1,1,1,0,0,1,Healthcare,1
1,1,10.306655526793778,2.680456480794769,1,High,1,0,0,0,0,0,1,Education,1
0,1,7.019618187542624,4.499210687876119,1,High,0,0,0,1,1,0,1,IT,1
1,1,9.816180596524278,4.1221708516942535,0,Medium,1,0,1,0,0,0,1,Education,1
1,1,10.416879978272176,6.089297034627066,0,High,0,1,0,0,1,0,1,Healthcare,1
1,1,6.451948699274788,7.7106387356688435,1,Medium,0,0,0,1,0,1,0,Retail,1
1,1,6.647897823422825,2.1057246397773506,0,Low,0,0,0,0,1,0,0,Healthcare,1
1,0,9.425324064254013,4.220957820952668,0,Medium,0,0,0,0,0,0,0,IT,1
0,0,8.303695099283141,4.218288817310461,1,Medium,0,0,1,1,0,0,0,IT,1
0,1,6.627876946912642,3.9787028953530066,0,High,0,1,1,0,1,0,0,Healthcare,1
1,1,7.295639103760825,2.3727631435517478,1,Medium,0,0,0,0,0,0,1,Retail,1
1,1,7.858960894545162,2.6242038315361746,1,Medium,1,1,1,0,1,0,1,Healthcare,1
1,1,4.870291150089079,4.360608417874179,0,High,0,1,1,0,1,0,1,Healthcare,1
1,1,9.53128621296539,2.5819748900391453,0,Medium,0,1,0,1,1,0,0,Education,1
1,1,7.042615622121618,4.238907958250511,0,Medium,0,0,1,1,1,0,0,IT,1
1,1,2.4325675524038024,3.6310753231815927,0,Low,1,0,0,0,1,0,1,Education,1
1,0,7.952258063381095,4.212486854681923,1,Low,1,1,1,1,0,1,0,Healthcare,1
1,1,6.516857482212985,2.570049294348349,1,Low,0,1,1,0,1,0,1,IT,1
1,1,11.377644384605354,4.236203863501805,0,Medium,1,1,0,1,1,0,0,Healthcare,1
1,1,6.829109958160064,2.6785711247851145,0,Medium,0,0,1,0,0,0,1,IT,1
1,1,5.804713272842778,4.241043412985377,0,Low,0,0,0,1,1,1,1,IT,1
1,1,9.015865339924032,6.0090941836587355,1,Low,0,0,1,1,1,0,1,IT,1
0,0,6.679105263984834,4.391475775024106,1,High,1,0,1,0,0,0,1,Retail,1
1,1,6.441087597495535,4.482805573574586,0,High,0,0,0,0,0,0,0,Retail,1
1,0,9.019002765648812,5.225809776246322,1,Medium,1,1,0,0,0,0,1,Education,1
1,0,5.919065384220868,1.8946624832901056,0,Low,1,0,1,1,1,0,0,Education,1
0,1,5.085452683601094,6.578382360584518,0,High,0,0,1,0,1,1,1,Healthcare,1
1,0,11.451996004188674,2.4166150110814453,0,Medium,0,0,1,1,1,0,1,IT,1
1,1,9.15899747520129,5.319491496053406,1,Low,0,0,1,1,1,0,1,IT,1
0,1,7.47158143001127,5.120364980884484,0,Medium,1,0,0,0,1,0,0,IT,1
1,1,7.993045580596128,2.6467504577428596,1,Low,0,1,1,1,1,1,1,Education,1
0,0,9.011728716232312,5.513329205150144,0,High,0,1,1,1,0,0,1,Healthcare,1
1,1,9.946674899226842,4.746719149619963,1,High,0,0,0,1,0,0,1,Healthcare,1
1,1,6.488049417369976,6.8349679666033865,0,Medium,0,1,1,0,0,0,0,Healthcare,1
1,1,8.732293051931364,4.290068127011939,0,Medium,1,0,1,0,1,0,0,IT,1
1,1,6.986591647579523,3.8371850027161036,0,Medium,0,1,0,0,0,0,0,Education,1
1,1,7.622037510974751,3.2278562081226934,1,High,0,0,1,1,1,0,0,Education,1
1,1,8.321385734929809,1.3849670929732403,1,Medium,0,0,0,0,1,0,1,IT,1
0,1,7.986642853894655,3.5226586528732606,0,Low,0,0,1,1,1,0,1,Retail,1
1,0,9.471133796605145,3.5861524086116847,0,Medium,0,0,1,0,1,0,1,Education,1
1,1,8.974173118231189,4.393087273836152,1,Medium,0,0,1,1,0,1,1,Education,1
1,1,4.983661581255644,1.8653453336763013,0,High,0,1,0,1,1,0,1,Education,1
1,0,5.284353585869116,3.6414816832196815,1,High,0,0,1,0,1,0,1,Education,1
1,1,7.2605666304814145,4.864377088033173,1,Medium,0,0,0,0,0,0,1,Retail,1
0,1,11.65725052488365,5.013264513238775,1,Low,0,1,1,1,0,0,1,IT,1
1,1,6.296816334996795,1.2102772357940093,1,Medium,1,1,1,1,1,0,1,Retail,1
0,1,7.583554580774495,5.059609912979837,1,High,0,0,0,0,1,0,1,Retail,1
1,1,6.927307946086956,3.630139130317762,0,Medium,0,0,0,0,1,0,1,Retail,1
1,1,6.8919112318238405,3.722483683752169,0,Medium,0,1,1,0,1,1,1,Education,1
1,1,8.35647948781011,0.45322694521624296,0,Low,1,1,0,1,0,0,1,IT,1
1,0,10.801554552391302,6.24035674383682,1,Medium,0,1,0,1,1,0,0,IT,1
0,1,8.911936799761179,4.265198327516942,1,High,0,0,1,0,0,0,1,IT,1
0,0,6.392938077145816,1.7028093602159395,0,Medium,1,0,1,0,0,0,1,Healthcare,1
1,0,13.506459021606414,4.5628023623747,1,Medium,0,0,0,1,1,0,1,IT,1
1,1,8.15714644192225,4.516717661270537,0,High,1,0,1,0,1,0,1,Education,1
0,1,6.845558087235773,5.833816229399484,1,High,0,1,0,0,0,0,1,Education,1
0,1,10.824192749355179,3.535466846063683,0,Low,1,1,1,1,1,0,1,Healthcare,1
1,1,7.061858764112363,4.017994103407879,1,Medium,0,1,1,0,1,0,1,IT,1
0,1,11.325827309974885,3.035788299643138,0,High,1,0,0,0,1,0,1,Healthcare,1
1,1,6.258714418066667,4.896922920989107,1,Medium,1,0,0,0,1,1,0,Education,1
1,1,10.860060777842738,2.8247644874874256,0,Medium,0,1,0,0,1,0,1,Education,1
0,1,8.402095328563389,2.6605142243796553,0,Medium,1,1,1,0,1,0,1,Healthcare,1
0,1,10.582104465404868,3.898303693330119,1,Low,1,0,0,0,1,0,1,Education,1
1,1,11.80353141740309,2.1612043430442567,1,Low,0,1,0,1,0,0,1,Education,1
1,1,5.734785418957492,6.403196827808851,1,Medium,1,0,0,1,0,0,1,Education,1
1,1,10.551543641516645,6.890900091612814,1,Medium,0,0,0,0,1,1,1,Healthcare,1
1,1,5.18219219114919,3.3196148718672767,1,High,0,0,1,1,1,0,0,Retail,1
1,1,5.905631289503543,1.920107490164252,1,Medium,0,0,1,1,1,0,1,Healthcare,1
1,1,6.3931810804151255,4.504888058353092,1,Medium,1,0,0,1,0,0,1,Healthcare,1
1,1,9.007273272355722,3.276846223046614,1,Medium,1,1,0,1,1,0,1,IT,1
1,1,8.06603175386972,5.762021698792048,1,Medium,1,1,0,1,1,0,1,IT,1
0,1,7.665727831674328,2.8192801067051443,1,High,0,0,0,1,0,0,1,Healthcare,1
1,1,8.292470558044721,4.816769833642664,1,High,1,1,0,0,1,0,0,Education,1
1,1,9.182579178586945,4.170990384087539,1,Medium,0,0,1,1,0,0,1,Healthcare,1
1,1,9.336496247882705,2.9856077340798852,0,Low,0,1,1,1,1,0,1,Education,1
1,1,10.188333671230263,4.360074742737912,1,High,0,0,0,1,1,0,1,Education,1
0,1,11.64006962553488,5.3177988377122745,0,Medium,1,0,0,1,0,0,0,IT,1
1,1,7.957275255117046,4.1302727785830955,0,High,0,1,0,0,1,0,1,Retail,1
0,1,6.957822075738168,4.145926997689388,1,High,0,1,1,0,0,0,1,Retail,1
1,1,9.227072258370377,2.6908248582194876,1,Medium,0,0,1,1,1,0,1,Healthcare,1
0,0,5.711490367470759,5.716307196856204,0,Medium,0,1,1,0,0,1,1,IT,1
0,1,6.642591735776778,5.566819867214775,0,High,0,0,1,0,1,0,1,Retail,1
1,1,9.99876189278558,3.384161216970255,0,High,0,1,1,0,0,0,1,Retail,1
1,1,7.7517432503645916,3.8135673107755066,0,High,0,1,1,1,0,0,0,Healthcare,1
1,1,5.583615083283922,6.12133100903549,0,Medium,0,0,0,0,1,0,1,Healthcare,1
1,1,5.020393869269652,2.299643768428817,0,High,1,1,1,1,1,0,1,IT,1
1,0,8.097433358787615,4.906432587038172,0,High,0,0,0,0,1,1,0,Healthcare,1
1,1,10.28379307393602,3.1620793403033076,1,High,0,0,1,1,1,1,0,Education,1
0,1,10.257091555062374,6.667116815127462,0,Low,1,0,1,0,1,0,1,Retail,1
1,1,8.221761005785675,4.095170092998005,0,Medium,0,1,1,1,0,0,0,Healthcare,1
0,1,12.017818838192255,5.890567777210064,1,Medium,0,0,1,0,1,0,0,Healthcare,1
1,1,7.790359268119075,2.858008977308307,1,Medium,0,0,0,1,0,0,1,IT,1
0,1,7.722864753205179,2.127206976513598,0,Medium,0,1,0,0,0,1,1,IT,1
1,1,2.8651281805220004,3.648610814198332,0,Low,0,1,0,0,1,0,1,Education,1
0,1,7.105274101677569,4.3940251869202545,1,Medium,0,1,0,1,1,1,1,Healthcare,1
1,0,9.704030069816989,3.2339024769753797,0,Medium,0,1,1,1,0,0,1,Retail,1
1,1,11.127922673719407,5.137461139412451,1,High,0,0,0,0,1,0,0,Retail,1
1,1,6.33953073266543,3.685069648284356,0,Medium,1,1,1,1,0,0,1,Education,1
0,1,8.924504658586097,0.8778442573500915,1,Medium,0,1,1,0,0,0,1,Education,1
1,0,10.093758064646575,4.829217968789501,1,High,0,1,0,1,0,0,1,Education,1
0,1,8.022416306391799,2.6761944112792637,0,Medium,1,0,1,0,1,0,1,IT,1
1,1,3.4334390849455394,3.4576039274852226,0,High,0,0,1,1,0,0,0,Healthcare,1
1,1,8.494579999148504,6.329696805309034,1,Medium,0,0,0,0,1,0,1,Education,1
1,1,9.522861248121787,6.659217586181635,0,Medium,1,1,1,0,0,0,1,Healthcare,1
1,1,6.105154209963082,3.136759847360783,0,Low,1,0,1,1,0,0,1,Education,1
1,1,7.491690938251226,4.86667994594776,0,High,0,0,0,1,1,0,0,Retail,1
1,0,5.689007915742472,3.171588264366033,1,High,1,1,1,1,0,0,1,IT,1
1,1,2.8597049028392947,3.5696905316520953,1,High,0,1,1,0,1,0,1,Retail,1
0,0,10.054008823575312,3.091336877652171,0,Low,0,0,0,1,0,0,1,Education,1
1,1,7.992502932396297,1.4134844794052732,1,High,0,0,1,0,1,0,1,Healthcare,1
1,1,11.195349993409966,4.142582835600564,1,High,1,1,0,0,1,0,0,Retail,1
1,1,9.714644383812354,4.43224808041925,1,Medium,0,0,0,1,1,0,1,Retail,1
1,1,7.291580476669102,2.9934973820332926,1,Medium,0,1,0,0,0,0,1,Retail,1
1,0,7.833638679791183,5.631687567155663,1,High,0,1,1,0,0,0,1,IT,1
0,1,9.132354781540345,3.3458796743571706,1,Medium,0,1,0,0,0,0,1,Education,1
0,0,9.933766833511488,3.0441822627114776,0,Medium,0,0,0,1,0,0,1,Education,1
1,1,8.645341261484022,4.7897546771621595,0,Medium,1,0,0,1,0,0,0,Healthcare,1
1,0,10.211186290578969,1.6859770150412063,0,Medium,0,1,1,1,1,0,1,IT,1
1,1,7.406662526651057,5.360018547554208,1,Medium,0,0,1,0,1,1,1,IT,1
0,1,6.005712906428627,3.396746263908456,0,Medium,0,1,0,1,0,0,1,Healthcare,1
1,1,7.87038149287774,5.483929114591135,1,Medium,0,0,0,1,0,0,0,IT,1
1,0,8.410369781472367,5.9321957887437335,0,High,0,1,1,0,1,1,0,Retail,1
1,0,5.596929210521426,4.960230163535712,0,High,0,0,0,0,1,0,1,IT,1
1,0,5.326555831706756,2.782040060907533,0,High,1,0,0,1,1,1,1,Retail,1
1,1,8.894772592946856,2.1237524402733934,1,Medium,0,1,1,1,1,0,1,Healthcare,1
1,1,7.187286297259153,1.8488910049971459,0,High,0,1,1,0,1,0,1,Healthcare,1
1,1,7.668318188675996,5.654366052551966,1,Medium,0,1,0,0,1,0,1,Retail,1
0,1,7.2806146685983535,3.797799831699725,0,Medium,0,0,1,1,1,0,1,Healthcare,1
1,1,11.041201803526423,3.1011673082037268,1,Medium,0,0,0,0,1,0,1,Retail,1
1,1,10.52352232079,3.8018767726916622,0,Medium,1,1,0,0,1,0,1,Retail,1
1,1,5.525292619921664,5.620931813431252,0,Medium,1,0,0,1,0,0,1,Retail,1
0,1,6.934413573839106,5.168109678039325,1,High,0,1,0,1,0,0,1,IT,1
1,0,9.700008535939187,4.657759233563282,0,High,1,1,1,0,1,0,1,Education,1
1,1,9.203872474206484,4.956829086139607,0,Medium,1,1,1,0,0,0,1,Education,1
1,1,7.917084075340429,4.270258533245423,1,Medium,0,0,0,0,0,0,1,Education,1
1,1,5.724799590071529,4.453169585944638,1,Medium,0,1,0,0,1,0,1,IT,1
0,1,6.634919907692908,4.331537846726571,1,Medium,0,0,1,0,0,1,0,Retail,1
0,1,6.966464864907421,3.9999081315586693,1,High,0,0,0,0,1,0,1,Education,1
1,1,8.5539886622382,5.130060825746922,1,Medium,0,0,0,1,0,0,0,Retail,1
0,1,11.407454309394476,4.541923159300592,0,High,1,0,1,0,0,0,1,Healthcare,1
1,1,6.626239530423744,2.678927453339563,1,Medium,0,1,1,0,0,0,0,IT,1
0,1,5.94792950488952,4.79331157828398,1,Low,0,0,0,1,1,0,1,Retail,1
1,1,7.782827046344114,4.370870599568956,0,Medium,0,0,0,1,1,0,0,Retail,1
1,1,10.063477961028118,4.917120203372649,1,Medium,0,0,0,0,1,0,0,Healthcare,1
1,1,5.106234066478594,3.843689629577457,0,High,0,1,0,0,1,0,1,Education,1
1,1,10.907268301749895,5.217610470650737,0,Low,1,0,0,0,1,0,1,Healthcare,1
1,1,7.655937275768661,3.9078871737007645,0,Medium,1,0,0,0,1,1,1,Education,1
1,1,6.531359995373252,5.085819529900817,0,High,1,0,1,0,0,0,1,Education,1
1,1,4.799621426475682,3.3152927260742335,1,Medium,0,0,0,0,0,1,0,Education,1
0,0,9.413041546841255,3.419118918851571,0,High,1,0,1,0,1,1,0,IT,1
0,1,7.657657609516931,4.903078784815187,0,Medium,0,1,0,0,1,0,0,IT,1
1,0,8.341410965509013,3.5023399093828838,0,Low,0,1,0,0,1,0,1,Education,1
1,1,6.198376517977272,7.308674042122242,0,Medium,0,0,0,1,1,0,1,Retail,1
1,1,7.361807931497952,4.84966748016854,0,Medium,0,1,1,1,1,0,1,IT,1
1,1,7.026837507290525,4.037385229231301,1,Medium,0,0,1,1,0,0,0,IT,1
1,0,7.798813789243585,5.229851165138274,0,Low,0,1,0,0,0,1,1,IT,1
1,1,6.660895347248379,3.2789793850352247,0,Low,0,0,0,0,0,1,0,IT,1
1,1,4.931638078625557,5.3845222288495265,1,Low,0,0,0,1,0,0,1,IT,1
0,1,13.456999490593214,5.3428528249952985,1,Medium,0,1,0,0,0,1,1,IT,1
0,0,5.273191505324972,5.880301086669325,0,High,0,1,1,0,1,0,1,Education,1
1,1,8.362918013885078,3.338785702977134,1,Medium,0,0,1,1,0,0,1,Healthcare,1
0,1,4.4559443431519155,2.165900118793383,1,Medium,0,0,0,0,1,1,1,Healthcare,1
1,0,4.00590512676405,3.0847680411961775,0,High,0,1,1,1,1,1,1,Retail,1
1,1,8.195652983704536,3.5775542260408795,1,Medium,1,0,0,1,0,0,1,Education,1
0,1,8.348735175536607,6.500817401277633,0,High,0,0,1,0,1,0,1,IT,1
1,1,10.522997981604767,7.292518043691623,0,Medium,0,1,1,1,0,0,1,Education,1
1,1,8.799093682031412,4.516993456965974,0,Low,0,0,0,1,1,0,0,IT,1
1,1,7.700378562508418,4.014085912027899,1,Medium,0,0,0,1,0,0,1,Education,1
0,1,6.100799511869992,3.4751382542886833,1,High,0,1,0,1,1,0,0,IT,1
1,1,10.998024136467098,5.237035525316301,0,Medium,1,0,0,0,1,1,0,Retail,1
1,1,9.857702492100447,7.282872087987276,0,High,0,1,0,1,0,0,0,Healthcare,1
1,0,5.507341044503151,6.678776336782407,0,Medium,0,1,1,0,0,0,1,Healthcare,1
1,1,8.07592745642127,5.706964918908751,0,Medium,1,0,0,0,1,0,0,Healthcare,1
1,1,8.288104463052994,5.684953796670785,1,High,0,0,0,1,0,0,1,Retail,1
1,1,7.308692686788662,5.248464829381172,1,Low,1,1,0,0,1,0,1,IT,1
1,1,9.543700971613589,3.9290640314371976,0,High,0,0,1,1,1,0,1,IT,1
1,1,9.663466276696354,2.8951776661888062,0,Medium,1,1,0,1,1,0,1,Education,1
1,1,7.619028604389788,3.968778866008088,1,Low,0,0,1,0,0,0,1,Retail,1
0,0,7.4382615084046835,4.63350940319703,1,Low,0,0,1,0,1,0,1,Education,1
0,1,10.997916925335064,1.8195491519225575,0,High,1,1,1,0,0,0,0,Healthcare,1
1,1,9.865677784724474,3.7705739059506866,0,Medium,0,1,0,1,1,1,1,Healthcare,1
1,1,8.144720779816769,2.7611014681130897,0,Low,0,1,0,1,0,0,1,IT,1
1,0,4.741581921839893,5.520761741602213,1,Medium,0,0,1,1,1,1,1,IT,1
0,1,8.688000212610072,3.175437396764934,0,Medium,0,0,1,0,0,0,1,IT,1
0,0,9.396166929835337,4.492330497971481,0,Low,0,0,1,1,1,0,1,Healthcare,1
0,1,2.490956743203254,2.949969560596635,0,Low,1,0,0,0,0,0,1,Education,1
1,0,8.503738896636051,6.396548988941373,0,High,0,1,0,0,1,0,1,IT,1
1,1,7.166616026408529,1.4488645951981214,1,High,0,1,0,0,1,1,1,Retail,1
1,1,7.558291439740897,4.71376056526595,0,High,1,1,1,1,1,1,1,Healthcare,1
1,1,6.185238094473359,2.0841134973401014,0,Low,0,0,0,1,1,1,1,Healthcare,1
1,1,7.703621419192716,3.2360010242727237,0,High,0,0,0,0,0,0,1,Education,1
1,1,10.783983152362662,4.309280055526758,0,Medium,0,0,0,0,0,0,0,Retail,1
1,1,7.107203002368969,4.383035546975257,0,Medium,0,1,1,1,0,0,1,Education,1
1,1,9.931147117586367,4.343900261643119,1,Low,0,1,0,1,1,0,1,Education,1
1,1,6.38733756224078,4.2276237114632504,0,High,0,1,1,0,1,0,1,Education,1
1,1,9.517512385312077,3.0372336071898363,0,High,1,1,0,0,1,1,1,Healthcare,1
1,1,8.003311711243903,3.7539200153667833,1,High,0,1,0,0,1,0,0,Retail,1
1,1,8.704049657578562,4.047451024268373,1,Low,0,1,0,0,1,1,0,Retail,1
0,1,8.014306512194976,4.293040595138324,0,High,0,1,1,0,1,0,0,Healthcare,1
1,1,9.283250464882418,3.9014792907895175,0,Medium,0,0,0,0,1,0,1,Retail,1
1,0,2.864829764132484,5.0943856314766816,1,Low,0,1,1,1,1,0,0,IT,1
0,1,5.160349373084861,4.140080455226413,0,Medium,0,0,1,1,1,1,1,IT,1
1,1,8.834160996017289,4.3019889514324205,1,Medium,0,1,0,1,1,0,1,Healthcare,1
1,1,3.9129232922075285,3.426021477532724,1,High,0,1,1,1,1,0,1,Education,1
1,1,6.938839288705582,2.4213371100783667,1,High,1,1,1,1,1,0,1,IT,1
1,1,7.8913183179267,4.2310433960987055,0,Medium,0,1,0,0,1,0,1,Education,1
1,1,6.343719724774207,5.811169065944407,0,Medium,1,1,0,0,1,1,1,Healthcare,1
0,1,6.616877194612453,4.66579184609562,1,Medium,0,1,1,0,1,0,0,Healthcare,1
0,0,8.543164400307184,2.7737590881778127,1,High,0,1,0,0,1,0,0,Healthcare,1
0,1,10.01858991155962,5.222110038727906,0,Low,0,1,0,1,1,0,1,IT,1
0,1,6.083101237490385,3.4973243983090647,0,High,0,0,1,1,1,0,0,Education,1
0,0,6.84988360762526,5.071980970720431,1,Medium,0,0,0,0,1,0,1,Retail,1
0,1,6.53747805334591,3.4468062026557584,1,Medium,1,0,0,1,1,0,1,Healthcare,1
1,1,3.157240496245443,4.5299596597410545,1,Low,0,0,1,1,0,0,0,Healthcare,1
0,1,8.283423580635018,3.22225399506348,0,Medium,0,0,0,0,1,0,0,Healthcare,1
1,1,9.869435491656985,3.2604212552944984,0,Low,0,1,0,0,1,0,1,IT,1
1,1,10.033286414631764,1.6506019493563908,0,High,0,1,0,0,1,1,1,IT,1
1,1,6.2584672471185225,4.76811222874174,1,Medium,1,0,0,0,0,0,1,Education,1
1,1,5.4966039029597145,4.555254452230505,0,High,0,1,1,0,1,0,0,Education,1
1,1,8.04321109518337,4.639664074391414,1,Medium,0,0,1,0,0,0,1,Education,1
0,0,9.658547373132935,4.412995841697716,0,Medium,0,1,1,1,1,0,1,IT,1
0,1,8.309700896620768,2.8566249500150453,0,High,1,1,1,1,1,0,1,IT,1
0,0,8.578609271747522,5.44884889674037,1,Medium,0,1,1,1,1,1,1,IT,1
0,1,10.283661855472467,5.489168950138405,1,Low,0,0,1,1,1,0,1,Education,1
0,1,6.521726881538593,2.8176438022441257,0,Medium,1,0,1,1,0,0,1,IT,1
0,1,7.56005982665394,4.798185987024937,0,Medium,1,1,0,1,0,0,1,IT,1
